|dates|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-12-31|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2022-01-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
