|dates|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-12-31|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2022-01-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
